system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block
tetragonal,95,P4_322,"(10,16,8)",c_his_not_ours_P2_reproduced,,61a294835c4c4a23,,1,4/5,"(1/25,0,0)",91_95
tetragonal,95,P4_322,"(11,19,10)",c_his_not_ours_not_stored,,,,1,56/25,"(127/250,101/250,3/200)",91_95
tetragonal,95,P4_322,"(11,20,11)",c_his_not_ours_P2_reproduced,,9b708b599087ffda,,1,88/125,"(1/2,121/250,1/8)",91_95
tetragonal,95,P4_322,"(12,18,8)",a_ours_in_his,abfdf73c2f298784,,71/64;9/8;5/4;239/160;3/2;38/25;2777/1600;7/4;121/64;61/32;31/16;127/64;2;129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/4,-1/4,1/8)",91_95
tetragonal,95,P4_322,"(13,20,9)",c_his_not_ours_P2_reproduced,,82a5a88ccba80d26,,1,4/5,"(1/2,995/1998,1/7992)",91_95
tetragonal,95,P4_322,"(13,22,11)",c_his_not_ours_P2_reproduced,,c38e60306817f34e,,1,4/5,"(1/2,997/1998,1/8)",91_95
tetragonal,95,P4_322,"(14,24,12)",c_his_not_ours_not_stored,,,,1,88/125,"(121/250,121/250,1/8)",91_95
tetragonal,95,P4_322,"(15,23,10)",c_his_not_ours_not_stored,,,,1,4/5,"(13/3996,-1/444,61/2664)",91_95
tetragonal,95,P4_322,"(15,25,12)",c_his_not_ours_not_stored,,,,1,7/2,"(57/100,7/20,2/125)",91_95
tetragonal,95,P4_322,"(15,26,13)",c_his_not_ours_P2_reproduced,,f75b8419b3cb7a83,,1,4/5,"(1/2,23/50,1/50)",91_95
tetragonal,95,P4_322,"(16,24,10)",c_his_not_ours_P2_reproduced,,35953737803092f0,,1,4/5,"(1/3,0,0)",91_95
tetragonal,95,P4_322,"(16,26,12)",c_his_not_ours_P2_reproduced,,42a05084c15768e2,,1,4/5,"(1/2,319/666,1/8)",91_95
tetragonal,95,P4_322,"(16,27,13)",c_his_not_ours_not_stored,,,,1,4/5,"(1/50,1/50,1/200)",91_95
tetragonal,95,P4_322,"(17,28,13)",c_his_not_ours_P2_reproduced,,b11cd7f75525ca5a,,1,4/5,"(1/3,0,1/8)",91_95
tetragonal,95,P4_322,"(17,29,14)",c_his_not_ours_P2_reproduced,,1047bc3b391a4f48,,1,4/5,"(1/2,23/50,1/100)",91_95
tetragonal,95,P4_322,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,,73/64;37/32;19/16;5/4;3/2;631/400;327/200;7/4;15/8;2;135/64;17/8;9/4;37/16;19/8;157/64;79/32;5/2;165/64;83/32;21/8;171/64;43/16;11/4;179/64;45/16;181/64;91/32;23/8;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,62/125,1/8)",91_95
tetragonal,95,P4_322,"(18,29,13)",c_his_not_ours_P2_reproduced,,5053384158d6105a,,1,4/5,"(2/5,1/5,0)",91_95
tetragonal,95,P4_322,"(18,30,14)",c_his_not_ours_not_stored,,,,1,44/25,"(2/125,2/125,21/200)",91_95
tetragonal,95,P4_322,"(19,30,13)",c_his_not_ours_not_stored,,,,1,4/5,"(1/25,1/25,1/50)",91_95
tetragonal,95,P4_322,"(19,31,14)",c_his_not_ours_P2_reproduced,,256141cf56365322,,1,4/5,"(1/2,29/666,1/1332)",91_95
tetragonal,95,P4_322,"(20,31,13)",c_his_not_ours_P2_reproduced,,6fe445ec5becddde,,1,3497/1000,"(1/4,-1/4,0)",91_95
tetragonal,95,P4_322,"(20,32,14)",c_his_not_ours_not_stored,,,,1,7/2,"(13/25,1/5,61/1000)",91_95
tetragonal,95,P4_322,"(20,33,15)",c_his_not_ours_not_stored,,,,1,14/25,"(271/500,49/500,1/8)",91_95
tetragonal,95,P4_322,"(21,32,13)",c_his_not_ours_not_stored,,,,1,4/5,"(985/1998,319/666,1/8)",91_95
tetragonal,95,P4_322,"(21,33,14)",c_his_not_ours_not_stored,,,,1,4/5,"(12/25,12/25,3/25)",91_95
tetragonal,95,P4_322,"(21,34,15)",c_his_not_ours_P2_reproduced,,58c476c3cd0f0534,,1,4/5,"(1/2,179/666,115/3996)",91_95
tetragonal,95,P4_322,"(22,34,14)",a_ours_in_his,9cab1436007f3c03,9cab1436007f3c03,6747/2000;3497/1000;7/2,1,14/25,"(7/3996,-1/1332,61/2664)",91_95
tetragonal,95,P4_322,"(22,35,15)",c_his_not_ours_P2_reproduced,,4cb422b258a29ddc,,1,4/5,"(1/2,29/666,1/666)",91_95
tetragonal,95,P4_322,"(22,36,16)",a_ours_in_his,e0cb47c4a5901ef9,,1,1,4/5,"(9/50,-3/50,2/25)",91_95
tetragonal,95,P4_322,"(23,35,14)",c_his_not_ours_not_stored,,,,1,4/5,"(19/333,17/999,61/2664)",91_95
tetragonal,95,P4_322,"(23,36,15)",c_his_not_ours_not_stored,,,,1,7/2,"(37/100,7/20,93/1000)",91_95
tetragonal,95,P4_322,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;39/64;5/8;3/4;51/64;797/1000;4/5;13/16;7/8;1;17/16;9/8;79/64;5/4;427/320;43/32;109/80;7/5;45/32;227/160;57/40;23/16;29/20;3/2;38/25;1239/800;2501/1600;631/400;257/160;2593/1600;7/4;29/16;59/32;119/64;2;33/16;67/32;9/4;73/32;147/64;19/8;39/16;5/2;41/16;21/8;85/32;43/16;87/32;175/64;11/4;89/32;45/16;181/64,1,797/1000,"(1/4,-1/4,0)",91_95
tetragonal,95,P4_322,"(24,37,15)",c_his_not_ours_P2_reproduced,,7a5033670a18bdcd,,1,4/5,"(17/333,0,61/2664)",91_95
tetragonal,95,P4_322,"(24,38,16)",a_ours_in_his,a3a8447783e42486,,51/64;13/16;7/8;1;17/16;35/32;9/8;79/64;5/4;427/320;43/32;109/80;7/5;45/32;227/160;57/40;23/16;29/20;59/40;119/80;3/2;38/25;327/200;677/400;1377/800;7/4;15/8;31/16;63/32;127/64,1,4/5,"(19/37,1/27,25/3996)",91_95
tetragonal,95,P4_322,"(24,39,17)",c_his_not_ours_not_stored,,,,1,4/5,"(3/10,-1/10,1/20)",91_95
tetragonal,95,P4_322,"(25,38,15)",a_ours_in_his,3fea442a4ead6925,,9/4;5/2;11/4;3;49/16;25/8;13/4;13247/4000;26741/8000;53729/16000;3497/1000;7/2,1,4/5,"(1997/3996,19/444,7/2664)",91_95
tetragonal,95,P4_322,"(25,39,16)",c_his_not_ours_not_stored,,,,1,4/5,"(3/25,1/25,1/50)",91_95
tetragonal,95,P4_322,"(26,39,15)",a_ours_in_his,c10281b956e50c34,,327/200;7/4;2;33/16;67/32;135/64,1,14/25,"(149/3996,-89/3996,61/2664)",91_95
tetragonal,95,P4_322,"(26,40,16)",c_his_not_ours_not_stored,,,,1,14/25,"(679/1332,13/1332,1/8)",91_95
tetragonal,95,P4_322,"(26,41,17)",c_his_not_ours_not_stored,,,,1,797/1000,"(373/500,123/500,1/8)",91_95
tetragonal,95,P4_322,"(27,41,16)",c_his_not_ours_P2_reproduced,,3093256cf7845236,,1,14/25,"(151/444,3/148,0)",91_95
tetragonal,95,P4_322,"(27,42,17)",c_his_not_ours_not_stored,,,,1,4/5,"(66/125,11/25,1/8)",91_95
tetragonal,95,P4_322,"(28,42,16)",a_ours_in_his,5ebc1b8c073a87a9;c8c6299f9321c3cb,,1/2;33/64;35/64;9/16;5/8;41/64;21/32;11/16;23/32;3/4;25/32;797/1000;4/5;33/40;17/20;7/8;9/10;29/32;15/16;1;33/32;67/64;9/8;19/16;39/32;5/4;53/40;11/8;89/64;7/5;113/80;17/8;9/4;5/2;11/4;3;97/32;195/64,1,4/5,"(1997/3996,1075/3996,5/7992)",91_95
tetragonal,95,P4_322,"(28,43,17)",c_his_not_ours_not_stored,,,,1,4/5,"(53/1332,-31/3996,61/2664)",91_95
tetragonal,95,P4_322,"(28,44,18)",c_his_not_ours_not_stored,,,,1,4/5,"(131/250,23/50,7/100)",91_95
tetragonal,95,P4_322,"(28,45,19)",c_his_not_ours_not_stored,,,,1,4/5,"(7/74,-5/74,17/148)",91_95
tetragonal,95,P4_322,"(29,44,17)",c_his_not_ours_P2_reproduced,,3f11a59255fcd8cf,,1,14/25,"(2/37,8/999,61/2664)",91_95
tetragonal,95,P4_322,"(29,45,18)",c_his_not_ours_not_stored,,,,1,797/1000,"(173/250,69/250,1/10)",91_95
tetragonal,95,P4_322,"(30,45,17)",a_ours_in_his,8c69db9e84095469;e64ff7d1f133b6c9,,17/32;9/16;19/32;67/80;17/20;7/8;71/80,1,797/1000,"(309/500,59/500,1/8)",91_95
tetragonal,95,P4_322,"(30,46,18)",c_his_not_ours_not_stored,,,,1,14/25,"(113/222,5/222,1/216)",91_95
tetragonal,95,P4_322,"(30,47,19)",c_his_not_ours_not_stored,,,,1,44/25,"(7/25,-4/25,1/20)",91_95
tetragonal,95,P4_322,"(31,47,18)",a_ours_in_his,18b35afa85c5a929,,491/320;1239/800;631/400;327/200;7/4;2,1,14/25,"(7/333,-2/999,61/2664)",91_95
tetragonal,95,P4_322,"(31,48,19)",c_his_not_ours_not_stored,,,,1,797/1000,"(29/50,17/50,1/20)",91_95
tetragonal,95,P4_322,"(32,48,18)",a_ours_in_his,1497877268495988;9e9ed09ab338b2d5;c6c1f93f18915d8d;e5760549017956be,e2bae62d988092d4,1/2;17/32;5/8;11/16;45/64;23/32;47/64;3/4;797/1000;4/5;13/16;27/32;17/20;55/64;69/80;7/8;71/80;57/64;9/10;19/20;39/40;79/80;1;17/16;69/64;9/8;73/64;19/16;39/32,1,14/25,"(229/3996,71/3996,61/2664)",91_95
tetragonal,95,P4_322,"(32,49,19)",c_his_not_ours_not_stored,,,,1,797/1000,"(133/250,113/250,1/10)",91_95
tetragonal,95,P4_322,"(32,50,20)",c_his_not_ours_not_stored,,,,1,7/5,"(139/250,17/50,9/200)",91_95
tetragonal,95,P4_322,"(32,51,21)",c_his_not_ours_not_stored,,,,1,4/5,"(51/125,-1/25,33/1000)",91_95
tetragonal,95,P4_322,"(33,50,19)",c_his_not_ours_not_stored,,,,1,3497/1000,"(84/125,28/125,14/125)",91_95
tetragonal,95,P4_322,"(33,51,20)",c_his_not_ours_not_stored,,,,1,14/25,"(1223/1998,313/1998,2/27)",91_95
tetragonal,95,P4_322,"(34,51,19)",a_ours_in_his,6f79177bf480b895;9b708cb2bde13500,,33/40;43/32;109/80;7/5;3/2;38/25,1,14/25,"(677/1332,347/1332,263/7992)",91_95
tetragonal,95,P4_322,"(34,54,22)",c_his_not_ours_not_stored,,,,2,4/5;4/5,"(1019/1998,25/54,187/3996);(133/250,23/50,51/500)",91_95
tetragonal,95,P4_322,"(35,53,20)",c_his_not_ours_not_stored,,,,1,4/5,"(131/222,7/74,1/36)",91_95
tetragonal,95,P4_322,"(35,54,21)",c_his_not_ours_not_stored,,,,1,4/5,"(13/25,9/25,1/40)",91_95
tetragonal,95,P4_322,"(36,54,20)",a_ours_in_his,0b6473b240a3c9e9;60c6a7023f6e4280,,1/2;5/8;41/64;21/32;43/64;11/16;3/4;25/32;69/80;7/8;9/10;1;65/64;33/32;67/64;17/16;35/32;9/8;73/64;37/32;19/16;39/32;5/4;53/40;11/8;89/64;7/5;113/80,1,3497/1000,"(37/50,61/250,31/250)",91_95
tetragonal,95,P4_322,"(36,55,21)",c_his_not_ours_not_stored,,,,1,14/25,"(506/999,25/999,1/296)",91_95
tetragonal,95,P4_322,"(37,56,21)",c_his_not_ours_not_stored,,,,1,14/25,"(101/1998,-5/1998,61/2664)",91_95
tetragonal,95,P4_322,"(37,57,22)",c_his_not_ours_not_stored,,,,1,4/5,"(47/111,-17/333,23/999)",91_95
tetragonal,95,P4_322,"(38,57,21)",a_ours_in_his,7391016f434c6483,,79/64;5/4;103/80,1,797/1000,"(269/500,19/500,9/125)",91_95
tetragonal,95,P4_322,"(39,59,22)",c_his_not_ours_not_stored,,,,1,14/25,"(527/999,32/999,1/72)",91_95
tetragonal,95,P4_322,"(39,60,23)",c_his_not_ours_not_stored,,,,1,4/5,"(131/250,1/10,1/50)",91_95
tetragonal,95,P4_322,"(40,60,22)",a_ours_in_his,2e8e49eb28497267,,83/64;209/160;53/40;427/320,1,14/25,"(223/444,355/1332,239/7992)",91_95
tetragonal,95,P4_322,"(41,62,23)",c_his_not_ours_not_stored,,,,1,797/1000,"(269/500,19/500,9/500)",91_95
tetragonal,95,P4_322,"(41,63,24)",c_his_not_ours_not_stored,,,,1,4/5,"(139/250,3/50,1/40)",91_95
tetragonal,95,P4_322,"(42,63,23)",c_his_not_ours_not_stored,,,,1,797/1000,"(207/500,-43/500,41/1000)",91_95
tetragonal,95,P4_322,"(43,65,24)",c_his_not_ours_not_stored,,,,1,14/25,"(1063/1998,71/1998,1/54)",91_95
tetragonal,95,P4_322,"(44,66,24)",c_his_not_ours_not_stored,,,,1,14/25,"(409/666,103/666,62/999)",91_95
tetragonal,95,P4_322,"(46,69,25)",c_his_not_ours_not_stored,,,,1,14/25,"(355/666,67/1998,11/666)",91_95
tetragonal,95,P4_322,"(48,72,26)",c_his_not_ours_not_stored,,,,1,14/25,"(538/999,13/333,71/2664)",91_95
tetragonal,96,P4_32_12,"(8,12,6)",c_his_not_ours_P2_reproduced,,e3faf0283734fac7,,1,7/5,"(0,0,1/8)",92_96
tetragonal,96,P4_32_12,"(8,14,8)",b_ours_not_his,11ee80fc3799d1eb,,2,0,,,
tetragonal,96,P4_32_12,"(12,18,8)",a_ours_in_his,abfdf73c2f298784,,129/64;65/32;33/16;17/8;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,7/5,"(1/2,997/1998,1/8)",92_96
tetragonal,96,P4_32_12,"(13,20,9)",c_his_not_ours_P2_reproduced,,82a5a88ccba80d26,,1,3497/1000,"(1/2,1/2,43/1000)",92_96
tetragonal,96,P4_32_12,"(14,24,12)",c_his_not_ours_P2_reproduced,,1da02fe6c7c6eb73,,1,14/25,"(51/100,1/100,0)",92_96
tetragonal,96,P4_32_12,"(15,23,10)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/4,123/500,31/500)",92_96
tetragonal,96,P4_32_12,"(15,25,12)",c_his_not_ours_P2_reproduced,,896b1833af3e254c,,1,7/5,"(1/2,9/74,0)",92_96
tetragonal,96,P4_32_12,"(16,24,10)",c_his_not_ours_P2_reproduced,,35953737803092f0,,1,7/5,"(1/2,1/2,499/3996)",92_96
tetragonal,96,P4_32_12,"(16,26,12)",c_his_not_ours_not_stored,,,,1,7/5,"(377/999,0,1/7992)",92_96
tetragonal,96,P4_32_12,"(16,27,13)",c_his_not_ours_P2_reproduced,,7d5559ec4f268c7c,,1,2,"(1/4,-1/4,1/8)",92_96
tetragonal,96,P4_32_12,"(16,28,14)",c_his_not_ours_not_stored,,,,1,4/5,"(2/25,0,1/8)",92_96
tetragonal,96,P4_32_12,"(16,30,16)",c_his_not_ours_not_stored,,,,1,4/5,"(1/2,1/10,1/8)",92_96
tetragonal,96,P4_32_12,"(17,28,13)",c_his_not_ours_P2_reproduced,,9e0eff12a569d7e7,,1,4/5,"(7/20,1/20,0)",92_96
tetragonal,96,P4_32_12,"(18,28,12)",a_ours_in_his,c1824c64dfbb3615,c1824c64dfbb3615,147/64;37/16;19/8;5/2;85/32;43/16;11/4;45/16;91/32;23/8;3;13/4;3497/1000;7/2,1,7/5,"(761/1332,95/1332,0)",92_96
tetragonal,96,P4_32_12,"(18,29,13)",c_his_not_ours_not_stored,,,,1,7/5,"(1/2,49/1998,799/7992)",92_96
tetragonal,96,P4_32_12,"(18,30,14)",c_his_not_ours_P2_reproduced,,72b983248e962501,,1,4/5,"(23/50,23/50,0)",92_96
tetragonal,96,P4_32_12,"(19,30,13)",c_his_not_ours_P2_reproduced,,a35dc7588173ddc2,,1,7/5,"(769/1332,1/12,101/7992)",92_96
tetragonal,96,P4_32_12,"(20,31,13)",c_his_not_ours_P2_reproduced,,95417ace54e2e2bb,,1,7/5,"(2243/3996,245/3996,125/1998)",92_96
tetragonal,96,P4_32_12,"(21,32,13)",c_his_not_ours_P2_reproduced,,c6005fa4af1a744c,,1,797/1000,"(73/100,27/100,23/200)",92_96
tetragonal,96,P4_32_12,"(21,33,14)",c_his_not_ours_not_stored,,,,1,7/5,"(475/999,0,799/7992)",92_96
tetragonal,96,P4_32_12,"(22,34,14)",c_his_not_ours_not_stored,,,,1,7/5,"(499/999,1/3,83/666)",92_96
tetragonal,96,P4_32_12,"(22,35,15)",c_his_not_ours_not_stored,,,,1,7/5,"(1/2,49/666,133/2664)",92_96
tetragonal,96,P4_32_12,"(22,36,16)",c_his_not_ours_not_stored,,,,1,4/5,"(1/2,3/10,1/8)",92_96
tetragonal,96,P4_32_12,"(23,36,15)",c_his_not_ours_not_stored,,,,1,7/5,"(623/1332,35/444,125/1998)",92_96
tetragonal,96,P4_32_12,"(24,36,14)",a_ours_in_his,31d09faf7fb2bf6f,31d09faf7fb2bf6f,1/2;3/4;797/1000;4/5;53/64;27/32;7/8;1;69/64;35/32;9/8;37/32;19/16;5/4;403/320;7/5;227/160;57/40;29/20;3/2;38/25;327/200;7/4;117/64;59/32;15/8;2;9/4;73/32;19/8;39/16;79/32;159/64;5/2;21/8;169/64;43/16;87/32;175/64;11/4;89/32;179/64;45/16;181/64;3;13/4;3497/1000;7/2,1,7/5,"(2455/3996,617/3996,3/74)",92_96
tetragonal,96,P4_32_12,"(24,37,15)",c_his_not_ours_P2_reproduced,,c3fa09c848246046,,1,797/1000,"(9/20,7/20,0)",92_96
tetragonal,96,P4_32_12,"(24,38,16)",a_ours_in_his,a3a8447783e42486,,227/160;57/40;29/20;3/2;38/25;7/4;15/8;31/16;63/32;127/64,1,797/1000,"(1/2,113/250,1/8)",92_96
tetragonal,96,P4_32_12,"(25,38,15)",c_his_not_ours_not_stored,,,,1,7/5,"(1927/3996,3/148,13/108)",92_96
tetragonal,96,P4_32_12,"(25,39,16)",c_his_not_ours_not_stored,,,,1,7/5,"(560/999,160/999,445/7992)",92_96
tetragonal,96,P4_32_12,"(26,39,15)",a_ours_in_his,327ca8d2dd09e1c0;9f3af33a5a619342;c10281b956e50c34,,19/20;1;17/16;69/64;203/160;103/80;53/40;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4,1,7/5,"(46/999,-16/999,61/2664)",92_96
tetragonal,96,P4_32_12,"(26,40,16)",c_his_not_ours_P2_reproduced,,ce5f82e6b8b26c43,,1,7/5,"(23/222,23/222,23/888)",92_96
tetragonal,96,P4_32_12,"(26,41,17)",c_his_not_ours_P2_reproduced,,dbbd406100689384,,1,797/1000,"(48/125,19/125,0)",92_96
tetragonal,96,P4_32_12,"(26,42,18)",c_his_not_ours_not_stored,,,,1,26/25,"(37/100,-13/500,1/8)",92_96
tetragonal,96,P4_32_12,"(27,41,16)",c_his_not_ours_not_stored,,,,1,797/1000,"(12/25,0,3/25)",92_96
tetragonal,96,P4_32_12,"(27,42,17)",c_his_not_ours_not_stored,,,,1,7/5,"(293/666,71/666,25/999)",92_96
tetragonal,96,P4_32_12,"(27,43,18)",c_his_not_ours_P2_reproduced,,d7b69d190fdf115a,,1,797/1000,"(197/500,91/500,0)",92_96
tetragonal,96,P4_32_12,"(28,42,16)",a_ours_in_his,29f80b9c127f79a9;5561cb5efa0a7c0c;5be2e092046ee24b;62ca11329dfd99e4;c7bba76d2396a322;c8c6299f9321c3cb,,1/2;17/32;5/8;11/16;23/32;47/64;3/4;797/1000;4/5;17/20;7/8;1;33/32;67/64;17/16;9/8;73/64;77/64;39/32;5/4;7/5;113/80;227/160;29/20;3/2;38/25;7/4;23/8,1,7/5,"(133/1998,91/1998,61/2664)",92_96
tetragonal,96,P4_32_12,"(28,43,17)",c_his_not_ours_not_stored,,,,1,3497/1000,"(1/4,7/500,123/1000)",92_96
tetragonal,96,P4_32_12,"(29,44,17)",c_his_not_ours_P2_reproduced,,675646bae982ec75,,1,797/1000,"(273/500,227/500,1/8)",92_96
tetragonal,96,P4_32_12,"(29,45,18)",c_his_not_ours_not_stored,,,,1,7/5,"(289/666,391/1998,11/3996)",92_96
tetragonal,96,P4_32_12,"(30,45,17)",a_ours_in_his,10f9a0d8ff07b3e4;26a8212cbd6c8b62;8dce1cb5e78590f9;9ed821a3c69a01f6;ee87e3504746e36b,,17/32;9/16;19/32;39/64;41/64;21/32;43/64;23/32;3/4;797/1000;4/5;9/10;37/40;15/16;35/32;9/8;37/32;491/320;1239/800;631/400;327/200;677/400;1377/800;2777/1600,1,7/5,"(49/999,-7/999,61/2664)",92_96
tetragonal,96,P4_32_12,"(30,46,18)",c_his_not_ours_not_stored,,,,1,7/5,"(1997/3996,1/4,499/3996)",92_96
tetragonal,96,P4_32_12,"(30,47,19)",c_his_not_ours_not_stored,,,,1,1/2,"(59/125,0,99/1000)",92_96
tetragonal,96,P4_32_12,"(31,47,18)",c_his_not_ours_P2_reproduced,,4dc7ad9e3f91ec3e,,1,797/1000,"(91/250,23/250,0)",92_96
tetragonal,96,P4_32_12,"(31,48,19)",c_his_not_ours_not_stored,,,,1,7/5,"(1/3,80/999,799/7992)",92_96
tetragonal,96,P4_32_12,"(32,48,18)",a_ours_in_his,133690822bdda4b1;36148833db116d9b;621f14b6f0a7b371;6797ab70c6015039;747a6712c328a5cf;9f05491e6b5385fa;afeb1ae44c1a3443;e5760549017956be,3a7c6d5f00cde1ae,1/2;17/32;35/64;37/64;19/32;5/8;3/4;25/32;3141/4000;797/1000;4/5;13/16;9/10;19/20;39/40;1;67/64;17/16;69/64;35/32;71/64;9/8;73/64;37/32;75/64;19/16;77/64;39/32;5/4;21/16;11/8;7/5;113/80;57/40;3/2;38/25;631/400;257/160;2593/1600;7/4;29/16;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,7/5,"(22/333,44/999,61/2664)",92_96
tetragonal,96,P4_32_12,"(32,49,19)",c_his_not_ours_not_stored,,,,1,4/5,"(2/25,2/125,1/10)",92_96
tetragonal,96,P4_32_12,"(33,50,19)",c_his_not_ours_P2_reproduced,,58973b81d659be9f,,1,797/1000,"(49/100,43/500,0)",92_96
tetragonal,96,P4_32_12,"(33,51,20)",c_his_not_ours_not_stored,,,,1,7/5,"(10/27,0,869/7992)",92_96
tetragonal,96,P4_32_12,"(34,51,19)",a_ours_in_his,35398c494f7e95b0;db0320ad071ab1eb,,9/16;5/8;11/16;45/64,1,7/5,"(85/1998,-29/1998,61/2664)",92_96
tetragonal,96,P4_32_12,"(34,52,20)",c_his_not_ours_not_stored,,,,1,7/5,"(497/999,2/9,55/444)",92_96
tetragonal,96,P4_32_12,"(34,54,22)",c_his_not_ours_not_stored,,,,1,67/50,"(17/100,-1/500,1/8)",92_96
tetragonal,96,P4_32_12,"(35,53,20)",c_his_not_ours_P2_reproduced,,8b02e5a644cc1ae8,,1,797/1000,"(117/250,33/250,0)",92_96
tetragonal,96,P4_32_12,"(35,54,21)",c_his_not_ours_not_stored,,,,1,7/5,"(421/1332,199/1332,125/1998)",92_96
tetragonal,96,P4_32_12,"(36,54,20)",a_ours_in_his,0087d56fd2a8a610;60c6a7023f6e4280;8b991972fb6aab30,,1/2;33/64;35/64;9/16;3/4;1547/2000;1247/1600;12517/16000;71/80;9/10;37/40;15/16;65/64;33/32;17/16;37/32;75/64;19/16;5/4;7/5;113/80,1,7/5,"(73/999,22/333,61/2664)",92_96
tetragonal,96,P4_32_12,"(37,56,21)",c_his_not_ours_P2_reproduced,,5a187b9abf0285ce,,1,797/1000,"(59/125,16/125,0)",92_96
tetragonal,96,P4_32_12,"(37,57,22)",c_his_not_ours_not_stored,,,,1,4/5,"(107/250,-3/250,3/25)",92_96
tetragonal,96,P4_32_12,"(38,57,21)",c_his_not_ours_P2_reproduced,,5ac89a5beae6d6ae,,1,797/1000,"(129/250,21/50,1/8)",92_96
tetragonal,96,P4_32_12,"(39,59,22)",c_his_not_ours_not_stored,,,,1,797/1000,"(56/125,0,14/125)",92_96
tetragonal,96,P4_32_12,"(40,60,22)",a_ours_in_his,4e9c9b076cfec323;c1a62b4c22e7c6e8,,49/64;79/80;1;33/32;9/8;37/32;75/64;77/64;39/32;5/4;41/32;83/64,1,7/5,"(1951/3996,1/3996,1/7992)",92_96
tetragonal,96,P4_32_12,"(41,62,23)",c_his_not_ours_not_stored,,,,1,7/5,"(223/666,5/54,11/148)",92_96
tetragonal,96,P4_32_12,"(42,63,23)",c_his_not_ours_not_stored,,,,1,797/1000,"(263/500,197/500,1/8)",92_96
tetragonal,96,P4_32_12,"(43,65,24)",c_his_not_ours_not_stored,,,,1,1061/1000,"(51/125,1/25,1/10)",92_96
tetragonal,96,P4_32_12,"(43,66,25)",c_his_not_ours_not_stored,,,,1,23/25,"(43/100,1/20,1/8)",92_96
tetragonal,96,P4_32_12,"(44,66,24)",a_ours_in_his,49cedbdd58376fac,,19/16,1,797/1000,"(57/125,2/125,1/8)",92_96
tetragonal,96,P4_32_12,"(46,69,25)",c_his_not_ours_not_stored,,,,1,797/1000,"(223/500,17/500,1/8)",92_96
tetragonal,96,P4_32_12,"(48,72,26)",c_his_not_ours_not_stored,,,,1,797/1000,"(113/250,9/250,1/8)",92_96
tetragonal,96,P4_32_12,"(50,75,27)",c_his_not_ours_not_stored,,,,1,797/1000,"(9/20,19/500,1/8)",92_96
tetragonal,96,P4_32_12,"(52,78,28)",c_his_not_ours_not_stored,,,,1,7/5,"(1163/3996,59/1332,827/7992)",92_96
tetragonal,96,P4_32_12,"(54,81,29)",c_his_not_ours_not_stored,,,,1,7/5,"(583/1998,103/1998,29/296)",92_96
tetragonal,97,I422,"(5,8,5)",c_his_not_ours_P2_reproduced,,42bc5c5af1f296ae,,1,4/5,"(169/500,-1/500,0)",97
tetragonal,97,I422,"(5,9,6)",c_his_not_ours_P2_reproduced,,8f286dc3c145b5c1,,1,7/2,"(38/125,0,117/500)",97
tetragonal,97,I422,"(6,9,5)",c_his_not_ours_P2_reproduced,,a1053191a6317676,,1,3497/1000,"(249/500,-1/500,0)",97
tetragonal,97,I422,"(6,11,7)",a_ours_in_his,d2d935e5499e6e11,d2d935e5499e6e11,1,1,4/5,"(17/50,0,0)",97
tetragonal,97,I422,"(7,11,6)",a_ours_in_his,a4d2e4badea1fc0f,26df90c2289ea27c,1,1,3497/1000,"(62/125,0,31/125)",97
tetragonal,97,I422,"(8,12,6)",a_ours_in_his,e3faf0283734fac7,e3faf0283734fac7,1/2;37/64;19/32;5/8;3/4;797/1000;4/5;33/40;17/20;9/10;1;65/64;33/32;17/16;9/8;37/32;19/16;5/4;83/64;21/16;11/8;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,1/4)",97
tetragonal,97,I422,"(8,13,7)",a_ours_in_his,d724d08efce3fe5f,d724d08efce3fe5f,1/2;37/64;19/32;5/8;23/32;3/4;797/1000;4/5;33/40;17/20;9/10;59/64;15/16;1;65/64;33/32;17/16;35/32;9/8;37/32;19/16;79/64;5/4;83/64;209/160;53/40;87/64;11/8;7/5;3/2;38/25;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(62/125,0,0)",97
tetragonal,97,I422,"(9,16,9)",a_ours_in_his,0c6ba5cadd15c06e,cf917b63c9edf773,2,1,5/4,"(2/5,-1/10,6/125)",97
tetragonal,97,I422,"(10,15,7)",c_his_not_ours_P2_reproduced,,e3b3aae804f2c179,,1,3497/1000,"(59/125,0,31/125)",97
tetragonal,97,I422,"(10,16,8)",c_his_not_ours_P2_reproduced,,342dd2988fa48b2c,,1,3497/1000,"(247/500,-1/500,1/4)",97
