system,group,symbol,f_vector,status,our_menu_type_ids,our_P2_type_ids,our_menu_c_over_a,his_row_count,his_b_ratios,his_points,his_block,readonly_180_stored_ids
hexagonal,177,P622,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",177,
hexagonal,177,P622,"(14,23,11)",a_ours_in_his,7824c3404ec7c532,7824c3404ec7c532,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(33/100,-1/500,1/4)",177,
hexagonal,177,P622,"(18,29,13)",c_his_not_ours_P2_reproduced,,2626c0b5370635a6,,1,797/1000,"(88/375,-29/125,1/500)",177,
hexagonal,178,P6_122,"(11,20,11)",c_his_not_ours_P2_reproduced,,4de1f05907f793a8,,1,4/5,"(8/25,0,3/50)",178_179,
hexagonal,178,P6_122,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",178_179,
hexagonal,178,P6_122,"(12,19,9)",c_his_not_ours_P2_reproduced,,8f6b3652ccfef570,,1,44/25,"(121/250,-121/250,4/75)",178_179,
hexagonal,178,P6_122,"(13,22,11)",c_his_not_ours_P2_reproduced,,f1e0d6a24a06b752,,1,3497/1000,"(62/125,0,0)",178_179,
hexagonal,178,P6_122,"(14,24,12)",b_ours_not_his,0fef47b559fef709,,27729/8000;3497/1000;7/2,0,,,,
hexagonal,178,P6_122,"(15,23,10)",c_his_not_ours_P2_reproduced,,29f83598c9f23455,,1,3497/1000,"(41/125,0,31/375)",178_179,
hexagonal,178,P6_122,"(15,25,12)",a_ours_in_his,d1f1121757598de0;fcfb951dfb823866,d7d05715f27226eb,3/2;3,1,3497/1000,"(62/125,61/125,1/12)",178_179,
hexagonal,178,P6_122,"(15,26,13)",c_his_not_ours_P2_reproduced,,78d4f549b6980099,,1,2,"(2/5,0,11/300)",178_179,
hexagonal,178,P6_122,"(16,26,12)",c_his_not_ours_P2_reproduced,,0cea04a8f66814e0,,1,797/1000,"(62/125,0,0)",178_179,
hexagonal,178,P6_122,"(16,27,13)",c_his_not_ours_P2_reproduced,,4dc56d72019ce2e1,,1,4/5,"(17/50,1/50,0)",178_179,
hexagonal,178,P6_122,"(18,27,11)",c_his_not_ours_P2_reproduced,,3781e6ffb4480fca,,1,3497/1000,"(21/125,-21/125,7/250)",178_179,
hexagonal,178,P6_122,"(18,28,12)",a_ours_in_his,29148698f93136e6,29148698f93136e6,27/16;7/4;2;9/4;5/2;87/32;11/4;3;103/32;13/4;55/16;3497/1000;7/2,1,3497/1000,"(41/125,0,1/12)",178_179,
hexagonal,178,P6_122,"(18,29,13)",c_his_not_ours_P2_reproduced,,bb3eeb50e1c37ee6,,1,3497/1000,"(83/250,-1/250,0)",178_179,
hexagonal,178,P6_122,"(18,30,14)",a_ours_in_his,161b09808f4c1863;4db369a636f4396b;76108b085b4e40f8,3025fc1ae084cc69,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;6747/2000;13741/4000;55211/16000,1,4/5,"(8/25,0,1/150)",178_179,
hexagonal,178,P6_122,"(18,31,15)",c_his_not_ours_P2_reproduced,,75ed0d99a1ca0d26,,1,797/1000,"(8/25,-1/25,0)",178_179,
hexagonal,178,P6_122,"(20,31,13)",c_his_not_ours_P2_reproduced,,7f6b3145aa326409,,1,16/5,"(1/2,9/50,3/100)",178_179,
hexagonal,178,P6_122,"(20,32,14)",c_his_not_ours_P2_reproduced,,c23407c24f02fc46,,1,797/1000,"(62/125,0,31/375)",178_179,
hexagonal,178,P6_122,"(20,36,18)",b_ours_not_his,f07d69523ef41b37,,3/2,0,,,,
hexagonal,178,P6_122,"(21,32,13)",c_his_not_ours_P2_reproduced,,6a76b4fcea1180cc,,1,3497/1000,"(1/250,1/250,121/1500)",178_179,
hexagonal,178,P6_122,"(21,33,14)",c_his_not_ours_P2_reproduced,,570720a72da4608d,,1,4/5,"(69/250,61/250,1/15)",178_179,
hexagonal,178,P6_122,"(22,34,14)",a_ours_in_his,7e79f1c38b5516bf;8e6a80eb6f0f31a9;f905851c28b76464,b3981da714598974,37/32;19/16;5/4;3/2;97/64;49/32;25/16;13/8;53/32;107/64;27/16;111/64;7/4;2;35/16;9/4;5/2;21/8;43/16;11/4;23/8;47/16;3;25/8;51/16;205/64;13/4;27/8;109/32;219/64;3497/1000;7/2,1,3497/1000,"(62/125,-62/125,1/12)",178_179,
hexagonal,178,P6_122,"(22,35,15)",c_his_not_ours_P2_reproduced,,4a6f33270c17ba66,,1,3497/1000,"(62/125,61/125,0)",178_179,
hexagonal,178,P6_122,"(22,36,16)",c_his_not_ours_P2_reproduced,,89816521d3ce1f8d,,1,4/5,"(59/250,9/250,1/12)",178_179,
hexagonal,178,P6_122,"(23,35,14)",c_his_not_ours_P2_reproduced,,67c9c7e50c25b4ff,,1,3497/1000,"(1/2,-43/250,41/1500)",178_179,
hexagonal,178,P6_122,"(23,36,15)",c_his_not_ours_P2_reproduced,,3ec42b021af2f749,,1,797/1000,"(1/2,23/50,1/150)",178_179,
hexagonal,178,P6_122,"(23,37,16)",c_his_not_ours_P2_reproduced,,c75f7ef66ff4b06b,,1,797/1000,"(3/10,1/10,1/12)",178_179,
hexagonal,178,P6_122,"(24,36,14)",a_ours_in_his,e948828e76447bbb,e948828e76447bbb,77/64;39/32;5/4;3/2;107/64;27/16;7/4;127/64;2;9/4;39/16;5/2;21/8;175/64;11/4;91/32;23/8;93/32;47/16;95/32;3;193/64;97/32;49/16;25/8;103/32;13/4;53729/16000;6747/2000;55211/16000;27729/8000;3497/1000;7/2,1,3497/1000,"(62/125,-62/125,0)",178_179,
hexagonal,178,P6_122,"(24,37,15)",c_his_not_ours_P2_reproduced,,a3e15b01b9793cf0,,1,3497/1000,"(119/250,67/250,1/60)",178_179,
hexagonal,178,P6_122,"(24,38,16)",c_his_not_ours_P2_reproduced,,96db1db2ceed20c0,,1,797/1000,"(1/2,107/250,1/12)",178_179,
hexagonal,178,P6_122,"(25,38,15)",a_ours_in_his,4b6055c7aa3d341b,fe31ad168ce3d232,65/32;33/16;17/8;69/32,1,3497/1000,"(1/250,1/250,41/500)",178_179,
hexagonal,178,P6_122,"(25,39,16)",c_his_not_ours_P2_reproduced,,764cb8e1359802de,,1,3497/1000,"(11/25,0,11/150)",178_179,
hexagonal,178,P6_122,"(26,39,15)",c_his_not_ours_P2_reproduced,,5ff09c7df2d7975b,,1,3497/1000,"(53/125,-6/125,53/750)",178_179,
hexagonal,178,P6_122,"(26,40,16)",c_his_not_ours_P2_reproduced,,d3c2279edf9fd9d5,,1,3497/1000,"(67/250,1/250,23/300)",178_179,
hexagonal,178,P6_122,"(26,41,17)",c_his_not_ours_P2_reproduced,,4e084035f3f784fa,,1,797/1000,"(58/125,0,29/375)",178_179,
hexagonal,178,P6_122,"(27,41,16)",a_ours_in_his,5beb94b61eb66eb1,aebb44e6146d2ee8,1/2;527/1000;1277/2000;5331/8000;2177/3200,1,3497/1000,"(44/125,-11/125,0)",178_179,
hexagonal,178,P6_122,"(27,42,17)",c_his_not_ours_P2_reproduced,,2cbc5dda5819aedf,,1,4/5,"(23/50,-13/50,1/60)",178_179,
hexagonal,178,P6_122,"(27,43,18)",c_his_not_ours_P2_reproduced,,a77d7b7a9b716163,,1,527/1000,"(56/125,0,28/375)",178_179,
hexagonal,178,P6_122,"(28,42,16)",a_ours_in_his,1a36f90bbc759307;2a139a0af47705e5;34351050a4f29035;b7c0d3d85242db64,86602dcb5a9c3739,1/2;527/1000;3/4;797/1000;4/5;27/32;557/640;7/8;57/64;29/32;15/16;1;33/32;17/16;9/8;37/32;75/64;19/16;39/32;5/4;21/16;11/8;89/64;91/64;23/16;95/64;3/2;97/64;49/32;99/64;25/16;101/64;13/8;27/16;55/32;7/4;29/16;117/64;15/8;61/32;123/64;31/16;63/32;127/64;2;129/64;65/32;131/64;33/16;133/64;67/32;135/64;9/4;147/64;37/16;19/8;5/2;87/32;11/4;3;25/8;51/16;205/64;13/4;13247/4000;26741/8000;6747/2000;13741/4000,1,3497/1000,"(62/125,62/125,31/375)",178_179,
hexagonal,178,P6_122,"(28,44,18)",c_his_not_ours_P2_reproduced,,fee2122be9f75053,,1,797/1000,"(13/50,1/250,1/12)",178_179,
hexagonal,178,P6_122,"(29,44,17)",a_ours_in_his,30f2a1e483babf55;bc59e5d778f60d1f,3b9dfad98f70b4e9,2777/4000;3/4;797/1000;4/5;67/80;137/160;277/320;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(41/250,41/250,41/1500)",178_179,
hexagonal,178,P6_122,"(29,45,18)",c_his_not_ours_P2_reproduced,,c1ef2ee15fe4dfbc,,1,7/2,"(9/50,7/50,53/1500)",178_179,
hexagonal,178,P6_122,"(30,45,17)",a_ours_in_his,24a6b511067d37b2;303d3c41bbb6461d,186e5f1d6d8fd071,79/64;5/4;41/32;83/64;21/16;2;9/4,1,3497/1000,"(41/125,41/125,41/750)",178_179,
hexagonal,178,P6_122,"(30,46,18)",a_ours_in_his,254345236188cc50,a347c7296fecdf52,1;9/8;73/64;21/16;11/8;23/16;93/64;47/32;95/64;3/2;97/64;49/32;25/16;13/8;53/32;107/64;27/16;55/32,1,797/1000,"(81/250,-17/250,0)",178_179,
hexagonal,178,P6_122,"(30,47,19)",c_his_not_ours_P2_reproduced,,0105f5c3d7eb0b30,,1,4/5,"(36/125,-16/125,3/500)",178_179,
hexagonal,178,P6_122,"(31,47,18)",c_his_not_ours_P2_reproduced,,7726458558997ff1,,1,3497/1000,"(31/250,31/250,17/375)",178_179,
hexagonal,178,P6_122,"(31,48,19)",c_his_not_ours_P2_reproduced,,583c462ad070ba78,,1,797/1000,"(57/250,-3/50,7/100)",178_179,
hexagonal,178,P6_122,"(32,48,18)",a_ours_in_his,042c19cbfdc869cb;a35623e347ef03b4;d176b8d859dd651a;d718e083bd23d2b1;e5760549017956be;f05f0b009e0929f6;f94c2ae7de04a72e,3bb4e5b783529bc7,1/2;1681/3200;527/1000;17/32;4439/8000;9/16;37/64;2331/4000;5/8;1277/2000;21/32;2177/3200;11/16;2777/4000;11331/16000;23/32;5777/8000;3/4;12141/16000;3047/4000;49/64;1547/2000;25/32;12611/16000;6329/8000;797/1000;4/5;103/128;13/16;53/64;55/64;557/640;7/8;113/128;57/64;115/128;59/64;15/16;121/128;61/64;31/32;1;65/64;33/32;17/16;69/64;35/32;71/64;9/8;75/64;19/16;77/64;39/32;79/64;5/4;81/64;41/32;83/64;21/16;85/64;43/32;11/8;45/32;23/16;47/32;95/64;3/2;49/32;51/32;13/8;53/32;107/64;111/64;7/4;59/32;15/8;31/16;63/32;2;129/64;65/32;33/16;67/32;17/8;35/16;71/32;143/64;9/4;73/32;19/8;77/32;155/64;5/2;41/16;83/32;21/8;43/16;173/64;87/32;11/4;45/16;23/8;185/64;47/16;189/64;95/32;191/64,1,3497/1000,"(19/50,19/50,19/300)",178_179,
hexagonal,178,P6_122,"(32,49,19)",c_his_not_ours_P2_reproduced,,5f94bfbbf6c2206d,,1,3497/1000,"(29/125,12/125,1/300)",178_179,
hexagonal,178,P6_122,"(32,50,20)",c_his_not_ours_P2_reproduced,,00b550bf2c6b23c9,,1,2,"(1/10,-9/250,47/750)",178_179,
hexagonal,178,P6_122,"(33,50,19)",c_his_not_ours_P2_reproduced,,f562917334ad0ef2,,1,3497/1000,"(91/250,-3/10,91/1500)",178_179,
hexagonal,178,P6_122,"(33,51,20)",c_his_not_ours_P2_reproduced,,f44bbd1465d53ace,,1,797/1000,"(69/250,-1/50,2/25)",178_179,
hexagonal,178,P6_122,"(34,51,19)",c_his_not_ours_P2_reproduced,,ffdd004bb36a3753,,1,3497/1000,"(7/50,7/50,37/750)",178_179,
hexagonal,178,P6_122,"(34,52,20)",c_his_not_ours_P2_reproduced,,9ce7c2c9f9c5d7cf,,1,797/1000,"(81/250,-11/250,0)",178_179,
hexagonal,178,P6_122,"(35,53,20)",c_his_not_ours_P2_reproduced,,641eee6160b8d2f9,,1,3497/1000,"(77/250,-1/250,77/1500)",178_179,
hexagonal,178,P6_122,"(35,54,21)",c_his_not_ours_P2_reproduced,,e8ef0f219bf40a91,,1,4/5,"(34/125,18/125,39/500)",178_179,
hexagonal,178,P6_122,"(36,54,20)",a_ours_in_his,2d654c836f3731c6;7a448bed1119dfad;8cc8c5ab3cf36d8f;9be0f2271a14b6a9;a348875c3f707895;ac4489d658eb445e;b0f80776885f3ae1;dcc38ea9177089b9,b3a4321d9c054113,1/2;1027/2000;33/64;2081/4000;4189/8000;527/1000;1731/3200;4439/8000;9101/16000;2331/4000;19/32;977/1600;9993/16000;5/8;1277/2000;21/32;5331/8000;43/64;11/16;2777/4000;45/64;11331/16000;23/32;3/4;6047/8000;1547/2000;12423/16000;1247/1600;25/32;3141/4000;6329/8000;2541/3200;51/64;797/1000;4/5;259/320;131/160;527/640;53/64;67/80;7/8;113/128;57/64;29/32;117/128;15/16;121/128;61/64;31/32;127/128;1;65/64;33/32;67/64;17/16;69/64;35/32;71/64;9/8;73/64;37/32;19/16;39/32;79/64;5/4;81/64,1,3497/1000,"(1/2,27/250,19/375)",178_179,
hexagonal,178,P6_122,"(36,55,21)",c_his_not_ours_P2_reproduced,,e7ff1a2051e9f17c,,1,163/200,"(3/125,-1/125,1/20)",178_179,
hexagonal,178,P6_122,"(37,56,21)",c_his_not_ours_P2_reproduced,,4e1f5214a4adb987,,1,3497/1000,"(1/2,43/250,37/1500)",178_179,
hexagonal,178,P6_122,"(37,57,22)",c_his_not_ours_P2_reproduced,,1b1ac6860317aea8,,1,797/1000,"(57/250,-3/250,2/25)",178_179,
hexagonal,178,P6_122,"(38,57,21)",a_ours_in_his,7e05ce00d8a7cbf6;f6f8b3050a1eef42,217a3f53e486be74,2331/4000;1277/2000;3/4;3047/4000;2447/3200;539/640;271/320;137/160;277/320,1,3497/1000,"(1/2,21/250,73/1500)",178_179,
hexagonal,178,P6_122,"(38,58,22)",c_his_not_ours_P2_reproduced,,6c478d9f4d0f278a,,1,797/1000,"(3/10,-9/250,11/150)",178_179,
hexagonal,178,P6_122,"(39,59,22)",c_his_not_ours_P2_reproduced,,3d2db38aa64f9ca3,,1,797/1000,"(38/125,-6/125,19/375)",178_179,
hexagonal,178,P6_122,"(39,60,23)",c_his_not_ours_P2_reproduced,,2534a020743abfa0,,1,797/1000,"(27/125,-1/125,39/500)",178_179,
hexagonal,178,P6_122,"(40,60,22)",a_ours_in_his,095ce61d28388c98;59585d778cb3a7a4,b7e607ffe0fdc6a6,17/32;9/16;5/8;21/32;43/64;11/16;23/32;5777/8000;3/4;51/64;797/1000;4/5;13/16;53/64;533/640;67/80;7/8;57/64;115/128;29/32;59/64;15/16;61/64;31/32;63/64;1;65/64;33/32;17/16;35/32;9/8;73/64;37/32;19/16;39/32;5/4;21/16;43/32;87/64;11/8;45/32,1,3497/1000,"(1/2,41/250,13/500)",178_179,
hexagonal,178,P6_122,"(40,61,23)",c_his_not_ours_P2_reproduced,,e4ff2fde16abc8a8,,1,977/1000,"(4/125,-3/125,1/60)",178_179,
hexagonal,178,P6_122,"(40,63,25)",c_his_not_ours_P2_reproduced,,251255122a674c71,,1,7/5,"(53/250,-21/250,71/1500)",178_179,
hexagonal,178,P6_122,"(41,62,23)",c_his_not_ours_P2_reproduced,,607485f56aa8a15d,,1,797/1000,"(38/125,-2/125,29/375)",178_179,
hexagonal,178,P6_122,"(41,63,24)",c_his_not_ours_P2_reproduced,,5270cc35c7f3cb4a,,1,797/1000,"(19/250,-1/250,2/25)",178_179,
hexagonal,178,P6_122,"(42,63,23)",a_ours_in_his,a23144f3446070e6,a23144f3446070e6,6141/8000;1547/2000,1,797/1000,"(113/250,-7/50,0)",178_179,
hexagonal,178,P6_122,"(42,64,24)",c_his_not_ours_P2_reproduced,,07888e42546a9b84,,1,833/1000,"(69/250,-23/250,1/20)",178_179,
hexagonal,178,P6_122,"(43,65,24)",c_his_not_ours_P2_reproduced,,f3d091d044676870,,1,797/1000,"(3/10,-9/250,1/20)",178_179,
hexagonal,178,P6_122,"(43,66,25)",c_his_not_ours_P2_reproduced,,451922f6a8f9ace7,,1,797/1000,"(28/125,-2/125,39/500)",178_179,
hexagonal,178,P6_122,"(44,66,24)",a_ours_in_his,c49077384aaebeb0,7069f26515a08a42,15/16;31/32;63/64;79/64;5/4;41/32;83/64;11/8;91/64;23/16;47/32;95/64,1,797/1000,"(56/125,-14/125,0)",178_179,
hexagonal,178,P6_122,"(44,67,25)",c_his_not_ours_P2_reproduced,,1a1b752574b512ca,,1,827/1000,"(6/25,-24/125,1/60)",178_179,
hexagonal,178,P6_122,"(45,68,25)",c_his_not_ours_P2_reproduced,,474638eca25a6073,,1,797/1000,"(77/250,-3/250,119/1500)",178_179,
hexagonal,178,P6_122,"(45,69,26)",c_his_not_ours_P2_reproduced,,5eaee276b5277410,,1,797/1000,"(67/250,-3/250,2/25)",178_179,
hexagonal,178,P6_122,"(46,69,25)",c_his_not_ours_P2_reproduced,,ff22a43e897caad0,,1,797/1000,"(3/10,-7/250,1/20)",178_179,
hexagonal,178,P6_122,"(46,70,26)",c_his_not_ours_P2_reproduced,,366f9f1830be3cd4,,1,163/200,"(69/250,-23/250,1/20)",178_179,
hexagonal,178,P6_122,"(46,71,27)",c_his_not_ours_P2_reproduced,,1e674842eb46578a,,1,4/5,"(1/25,-2/125,1/20)",178_179,
hexagonal,178,P6_122,"(46,72,28)",c_his_not_ours_P2_reproduced,,2f099abc40bbd6ad,,1,4/5,"(73/250,-3/50,49/750)",178_179,
hexagonal,178,P6_122,"(47,71,26)",c_his_not_ours_P2_reproduced,,32d6e1b3875bdb7f,,1,797/1000,"(69/250,-27/250,23/500)",178_179,
hexagonal,178,P6_122,"(47,72,27)",c_his_not_ours_P2_reproduced,,56aa43bf241a494e,,1,797/1000,"(37/125,-1/125,2/25)",178_179,
hexagonal,178,P6_122,"(48,72,26)",c_his_not_ours_P2_reproduced,,bc8ccd9f9279add2,,1,797/1000,"(34/125,-12/125,17/375)",178_179,
hexagonal,178,P6_122,"(48,73,27)",c_his_not_ours_P2_reproduced,,d782c9fef7d418d5,,1,797/1000,"(6/25,-24/125,1/60)",178_179,
hexagonal,178,P6_122,"(49,74,27)",c_his_not_ours_P2_reproduced,,c75fdd568b1ab948,,1,797/1000,"(3/10,-3/250,2/25)",178_179,
hexagonal,178,P6_122,"(49,75,28)",c_his_not_ours_P2_reproduced,,7cdcfbca735e67c1,,1,797/1000,"(11/250,-3/250,4/75)",178_179,
hexagonal,178,P6_122,"(50,75,27)",c_his_not_ours_P2_reproduced,,a9d2eec59c194286,,1,797/1000,"(33/125,-16/125,11/250)",178_179,
hexagonal,178,P6_122,"(51,77,28)",c_his_not_ours_P2_reproduced,,7542b324e3d7a650,,1,797/1000,"(69/250,-1/10,23/500)",178_179,
hexagonal,178,P6_122,"(51,78,29)",c_his_not_ours_P2_reproduced,,1d2eeb5b01fe2048,,1,4/5,"(29/125,-14/125,1/25)",178_179,
hexagonal,178,P6_122,"(52,78,28)",c_his_not_ours_P2_reproduced,,6730cd693b907c98,,1,797/1000,"(34/125,-13/125,17/375)",178_179,
hexagonal,178,P6_122,"(53,80,29)",c_his_not_ours_P2_reproduced,,0d9561b441b4320a,,1,797/1000,"(6/125,-2/125,1/20)",178_179,
hexagonal,178,P6_122,"(54,81,29)",c_his_not_ours_P2_reproduced,,4947b9d04351e885,,1,797/1000,"(67/250,-1/10,67/1500)",178_179,
hexagonal,178,P6_122,"(55,83,30)",c_his_not_ours_P2_reproduced,,140ca3f6246b6e73,,1,797/1000,"(33/125,-17/125,13/375)",178_179,
hexagonal,178,P6_122,"(56,84,30)",c_his_not_ours_P2_reproduced,,1fe535f47b4790e5,,1,797/1000,"(67/250,-27/250,67/1500)",178_179,
hexagonal,178,P6_122,"(57,86,31)",c_his_not_ours_P2_reproduced,,879261f283ff9c39,,1,1031/1000,"(51/250,-49/250,1/300)",178_179,
hexagonal,178,P6_122,"(58,87,31)",c_his_not_ours_P2_reproduced,,29f164df1545bc91,,1,797/1000,"(32/125,-3/25,16/375)",178_179,
hexagonal,178,P6_122,"(60,90,32)",c_his_not_ours_P2_reproduced,,0f1b125c3e091c75,,1,797/1000,"(34/125,-14/125,17/375)",178_179,
hexagonal,178,P6_122,"(62,93,33)",c_his_not_ours_P2_reproduced,,e82682005af325dc,,1,103/125,"(57/250,-51/250,7/750)",178_179,
hexagonal,178,P6_122,"(64,96,34)",c_his_not_ours_P2_reproduced,,e6afa68429fe25b0,,1,163/200,"(32/125,-19/125,43/1500)",178_179,
hexagonal,179,P6_522,"(11,20,11)",c_his_not_ours_P2_reproduced,,4de1f05907f793a8,,1,4/5,"(8/25,0,3/50)",178_179,
hexagonal,179,P6_522,"(12,18,8)",a_ours_in_his,fd9a9f68ec1db422,fd9a9f68ec1db422,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(0,0,0)",178_179,
hexagonal,179,P6_522,"(12,19,9)",c_his_not_ours_P2_reproduced,,8f6b3652ccfef570,,1,44/25,"(121/250,-121/250,4/75)",178_179,
hexagonal,179,P6_522,"(13,22,11)",c_his_not_ours_P2_reproduced,,f1e0d6a24a06b752,,1,3497/1000,"(62/125,0,0)",178_179,
hexagonal,179,P6_522,"(14,24,12)",b_ours_not_his,0fef47b559fef709,,27729/8000;3497/1000;7/2,0,,,,
hexagonal,179,P6_522,"(15,23,10)",c_his_not_ours_P2_reproduced,,29f83598c9f23455,,1,3497/1000,"(41/125,0,31/375)",178_179,
hexagonal,179,P6_522,"(15,25,12)",a_ours_in_his,d1f1121757598de0;fcfb951dfb823866,d7d05715f27226eb,3/2;3,1,3497/1000,"(62/125,61/125,1/12)",178_179,
hexagonal,179,P6_522,"(15,26,13)",c_his_not_ours_P2_reproduced,,78d4f549b6980099,,1,2,"(2/5,0,11/300)",178_179,
hexagonal,179,P6_522,"(16,26,12)",c_his_not_ours_P2_reproduced,,0cea04a8f66814e0,,1,797/1000,"(62/125,0,0)",178_179,
hexagonal,179,P6_522,"(16,27,13)",c_his_not_ours_P2_reproduced,,4dc56d72019ce2e1,,1,4/5,"(17/50,1/50,0)",178_179,
hexagonal,179,P6_522,"(18,27,11)",c_his_not_ours_P2_reproduced,,3781e6ffb4480fca,,1,3497/1000,"(21/125,-21/125,7/250)",178_179,
hexagonal,179,P6_522,"(18,28,12)",a_ours_in_his,29148698f93136e6,29148698f93136e6,27/16;7/4;2;9/4;5/2;87/32;11/4;3;103/32;13/4;55/16;3497/1000;7/2,1,3497/1000,"(41/125,0,1/12)",178_179,
hexagonal,179,P6_522,"(18,29,13)",c_his_not_ours_P2_reproduced,,bb3eeb50e1c37ee6,,1,3497/1000,"(83/250,-1/250,0)",178_179,
hexagonal,179,P6_522,"(18,30,14)",a_ours_in_his,161b09808f4c1863;4db369a636f4396b;76108b085b4e40f8,3025fc1ae084cc69,1/2;527/1000;3/4;797/1000;4/5;7/8;1;5/4;3/2;7/4;2;9/4;5/2;11/4;3;13/4;6747/2000;13741/4000;55211/16000,1,4/5,"(8/25,0,1/150)",178_179,
hexagonal,179,P6_522,"(18,31,15)",c_his_not_ours_P2_reproduced,,75ed0d99a1ca0d26,,1,797/1000,"(8/25,-1/25,0)",178_179,
hexagonal,179,P6_522,"(20,31,13)",c_his_not_ours_P2_reproduced,,7f6b3145aa326409,,1,16/5,"(1/2,9/50,3/100)",178_179,
hexagonal,179,P6_522,"(20,32,14)",c_his_not_ours_P2_reproduced,,c23407c24f02fc46,,1,797/1000,"(62/125,0,31/375)",178_179,
hexagonal,179,P6_522,"(20,36,18)",b_ours_not_his,f07d69523ef41b37,,3/2,0,,,,
hexagonal,179,P6_522,"(21,32,13)",c_his_not_ours_P2_reproduced,,6a76b4fcea1180cc,,1,3497/1000,"(1/250,1/250,121/1500)",178_179,
hexagonal,179,P6_522,"(21,33,14)",c_his_not_ours_P2_reproduced,,570720a72da4608d,,1,4/5,"(69/250,61/250,1/15)",178_179,
hexagonal,179,P6_522,"(22,34,14)",a_ours_in_his,7e79f1c38b5516bf;b3981da714598974;f905851c28b76464,b3981da714598974,37/32;19/16;5/4;3/2;97/64;49/32;25/16;13/8;53/32;107/64;27/16;111/64;7/4;2;33/16;17/8;9/4;5/2;21/8;43/16;11/4;23/8;47/16;3;25/8;51/16;205/64;13/4;27/8;109/32;219/64;3497/1000;7/2,1,3497/1000,"(62/125,-62/125,1/12)",178_179,
hexagonal,179,P6_522,"(22,35,15)",c_his_not_ours_P2_reproduced,,4a6f33270c17ba66,,1,3497/1000,"(62/125,61/125,0)",178_179,
hexagonal,179,P6_522,"(22,36,16)",c_his_not_ours_P2_reproduced,,89816521d3ce1f8d,,1,4/5,"(59/250,9/250,1/12)",178_179,
hexagonal,179,P6_522,"(23,35,14)",a_ours_in_his,67c9c7e50c25b4ff,67c9c7e50c25b4ff,11/4;3;13/4;3497/1000;7/2,1,3497/1000,"(1/2,-43/250,41/1500)",178_179,
hexagonal,179,P6_522,"(23,36,15)",a_ours_in_his,8463196a30c6643f,3ec42b021af2f749,2,1,797/1000,"(1/2,23/50,1/150)",178_179,
hexagonal,179,P6_522,"(23,37,16)",c_his_not_ours_P2_reproduced,,c75f7ef66ff4b06b,,1,797/1000,"(3/10,1/10,1/12)",178_179,
hexagonal,179,P6_522,"(24,36,14)",a_ours_in_his,e948828e76447bbb,e948828e76447bbb,77/64;39/32;5/4;3/2;107/64;27/16;7/4;127/64;2;9/4;39/16;5/2;21/8;175/64;11/4;91/32;23/8;93/32;47/16;95/32;3;193/64;97/32;49/16;25/8;103/32;13/4;53729/16000;6747/2000;55211/16000;27729/8000;3497/1000;7/2,1,3497/1000,"(62/125,-62/125,0)",178_179,
hexagonal,179,P6_522,"(24,37,15)",c_his_not_ours_P2_reproduced,,a3e15b01b9793cf0,,1,3497/1000,"(119/250,67/250,1/60)",178_179,
hexagonal,179,P6_522,"(24,38,16)",c_his_not_ours_P2_reproduced,,96db1db2ceed20c0,,1,797/1000,"(1/2,107/250,1/12)",178_179,
hexagonal,179,P6_522,"(25,38,15)",a_ours_in_his,11a9fe078850b5cd,fe31ad168ce3d232,65/32,1,3497/1000,"(1/250,1/250,41/500)",178_179,
hexagonal,179,P6_522,"(25,39,16)",a_ours_in_his,c92eef8763d02d8a,764cb8e1359802de,3/2,1,3497/1000,"(11/25,0,11/150)",178_179,
hexagonal,179,P6_522,"(26,39,15)",a_ours_in_his,59f890334e777569,5ff09c7df2d7975b,9547/16000;977/1600;1277/2000;3/4;797/1000;4/5;7/8;1;17/16;35/32,1,3497/1000,"(53/125,-6/125,53/750)",178_179,
hexagonal,179,P6_522,"(26,40,16)",a_ours_in_his,95934e84555dc2ea,d3c2279edf9fd9d5,1/2;527/1000;1277/2000;5331/8000;2177/3200,1,3497/1000,"(67/250,1/250,23/300)",178_179,
hexagonal,179,P6_522,"(26,41,17)",c_his_not_ours_P2_reproduced,,4e084035f3f784fa,,1,797/1000,"(58/125,0,29/375)",178_179,
hexagonal,179,P6_522,"(27,41,16)",a_ours_in_his,4885ce1e70fa9713,aebb44e6146d2ee8,2777/4000;3/4;797/1000;4/5;7/8;1;17/16,1,3497/1000,"(44/125,-11/125,0)",178_179,
